FOLIO8,UNIT_COUNT,LEGAL_LINE,LEGAL_LINE_2,MILLAGE_CODE,USE_CODE,SITUS_CITY,SITUS_ZIP_CODE,Neighborhood/Division,Subdivision,HOA,HOA Webpage,Property Management,Property Management Wegpage
48392101,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 21-48-39,0012,96,BC,0,,,,,,
48392200,1,22-48-39,ALL,0012,96,BC,0,,,,,,
48392301,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 23-48-39,0012,96,BC,0,,,,,,
48392400,1,24-48-39,ALL,0012,96,BC,0,,,,,,
48392501,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 25-48-39,0012,96,BC,0,,,,,,
48392600,1,26-48-39,ALL,0012,96,BC,0,,,,,,
48392701,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 27-48-39,0012,96,BC,0,,,,,,
48392800,1,28-48-39,ALL,0012,96,BC,0,,,,,,
48392901,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 29-48-39,0012,96,BC,0,,,,,,
48393000,1,30-48-39,ALL,0012,96,BC,0,,,,,,
48393101,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 31-48-39,0012,96,BC,0,,,,,,
48393200,1,32-48-39,ALL LESS ST RD R/W & CANAL R/W,0012,96,BC,0,,,,,,
48393301,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 33-48-39,0012,96,BC,0,,,,,,
48393400,1,34-48-39,ALL,0012,96,BC,0,,,,,,
48393501,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 35-48-39,0012,96,BC,0,,,,,,
48393600,1,36-48-39,ALL,0012,96,BC,0,,,,,,
48400101,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 1-48-40,0012,96,BC,0,,,,,,
48400200,1,2-48-40,ALL,0012,96,BC,0,,,,,,
48400301,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 3-48-40,0012,96,BC,0,,,,,,
48400400,1,4-48-40,ALL,0012,96,BC,0,,,,,,
48400501,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 5-48-40,0012,96,BC,0,,,,,,
48400600,1,6-48-40,ALL,0012,96,BC,0,,,,,,
48400701,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 7-48-40,0012,96,BC,0,,,,,,
48400800,1,8-48-40,ALL,0012,96,BC,0,,,,,,
48400901,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 9-48-40,0012,96,BC,0,,,,,,
48401000,1,10-48-40,ALL,0012,96,BC,0,,,,,,
48401101,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 11-48-40,0012,96,BC,0,,,,,,
48401200,2,12-48-40,"ALL SEC 12 LESS THE FOLLOWING,",0012,96,BC,0,,,,,,
48401301,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 13-48-40,0012,96,BC,0,,,,,,
48401400,1,14-48-40,ALL,0012,96,BC,0,,,,,,
48401501,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 15-48-40,0012,96,BC,0,,,,,,
48401600,1,16-48-40,ALL,0012,96,BC,0,,,,,,
48401701,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 17-48-40,0012,96,BC,0,,,,,,
48401800,1,18-48-40,ALL,0012,96,BC,0,,,,,,
48401901,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 19-48-40,0012,96,BC,0,,,,,,
48402000,1,20-48-40,ALL,0012,96,BC,0,,,,,,
48402101,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 21-48-40,0012,96,BC,0,,,,,,
48402200,1,22-48-40,ALL,0012,96,BC,0,,,,,,
48402301,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 23-48-40,0012,96,BC,0,,,,,,
48402400,1,24-48-40,ALL,0012,96,BC,0,,,,,,
48402501,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 25-48-40,0012,96,BC,0,,,,,,
48402600,1,26-48-40,ALL,0012,96,BC,0,,,,,,
48402701,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 27-48-40,0012,96,BC,0,,,,,,
48402800,1,28-48-40,ALL,0012,96,BC,0,,,,,,
48402901,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 29-48-40,0012,96,BC,0,,,,,,
48403000,1,30-48-40,ALL,0012,96,BC,0,,,,,,
48403101,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 31-48-40,0012,96,BC,0,,,,,,
48403200,1,32-48-40,ALL,0012,96,BC,0,,,,,,
48403301,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 33-48-40,0012,96,BC,0,,,,,,
48403400,1,34-48-40,ALL,0012,96,BC,0,,,,,,
48403501,1,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 35-48-40,0012,96,BC,0,,,,,,
48403600,1,36-48-40,ALL,0012,96,BC,0,,,,,,
48410100,399,1-48-41,N1/2 OF S2/3 OF SW1/4 OF SE1/4,3012,00,PA,33067,,,,,,
48410101,388,COUNTRY'S POINT 119-29 B,LOT 43 BLK 15,3012,01,PA,330674443,,,,,,
48410102,4,CORSO ACRES 139-10 B,LOT 184A,3012,01,PA,33067,,,,,,
48410103,3,MARNE PLAT 146-19 B,LOT 2,3012,01,PA,33067,,,,,,
48410104,1,MOREJON PLAT 149-22 B,LOT 231B & 231C,3012,01,PA,33067,,,,,,
48410105,4,GREENE PLAT 160-49 B,LOT 168B,3012,01,PA,33076,,,,,,
48410106,2,GENTRY/LANZON PLAT 170-83 B,LOT 170A FKA PINE TREE ESTATES,3012,01,PA,33067,,,,,,
48410107,3,GOLDSTEIN PLAT 170-85 B,LOT 281A,3012,01,PA,33067,,,,,,
48410108,5,MANGONE AND SONS PLAT NO 5A,172-1 B,3012,01,PA,33067,,,,,,
48410109,2,MANGONE AND SONS PLAT NO 5B,172-10 B,3012,01,PA,33067,,,,,,
48410110,2,MANGONE AND SONS PLAT NO 5C,172-24 B,3012,01,PA,33067,,,,,,
48410111,3,SAMAROO PLAT 174 98 B,LOT 153B,3012,01,PA,33067,,,,,,
48410112,1,SKEETER 174-127 B,PARCEL A,3012,00,PA,33067,,,,,,
48410113,3,CHIRICHIGNO PLAT 175-18 B,LOT 200A,3012,67,PA,33067,,,,,,
48410114,4,YONG PINE ESTATES 175-100 B,A POR OF LOT 266B DESC AS: COMM,3012,00,PA,33067,,,,,,
48410115,3,EPSTEIN PLAT 176-92,LOT 242A,3012,01,PA,33067,,,,,,
48410116,2,PINES AT LOT 208 176-136 B,LOT 208A,3012,01,PA,33067,,,,,,
48410200,323,2-48-41,S1/3 OF NW1/4 OF SW1/4 OF NE1/4,3012,01,PA,33067,,,,,,
48410202,79,PARKLAND LAKES P.U.D. 102-44 B,PT OF TR B DESC AS COMM SW COR,3012,01,PA,330671652,,,,,,
48410203,2,PINE VIEW ESTATES 132-48 B,PARCEL A,3012,01,PA,330671260,,,,,,
48410204,2,PINE VIEW ESTATES II 133-31 B,ADDITIONAL RIGHT-OF-WAY,3012,94,PA,33067,,,,,,
48410205,3,AVANTI PLAT 136B & 136C 135-15 B,RIGHT-OF-WAY DEDICATED TO PUBLIC,3012,94,PA,33067,,,,,,
48410206,37,CYPRESS TRAIL 138-3 B,LOT 1,3012,01,PA,33067,,,,,,
48410207,4,MANGONE & SONS PLAT 146-41 B,LOT 89B,3012,01,PA,330671244,,,,,,
48410208,207,BENNINGTON 148-36 B,LOT 89,3012,01,PA,33067,,,,,,
48410209,4,GABLES ESTATES 149-8 B,LOT 1,3012,00,PA,33067,,,,,,
48410210,2,F.P.& L. HOLMBERG SUBSTATION,149-31 B,3012,91,PA,33067,,,,,,
48410211,3,OAKTREE ESTATES 149-44 B,LOT 113-A,3012,01,PA,33067,,,,,,
48410212,3,CANIZIO ESTATES 157-45 B,RIGHTS-OF-WAY DEDICATED TO,3012,94,PA,33067,,,,,,
48410213,3,MONTAZER PARCELS PLAT,161-27 B,3012,01,PA,33067,,,,,,
48410214,3,CANIZIO ESTATES PHASE II 168-27B,LOT 88B,3012,01,PA,33067,,,,,,
48410215,2,TARR PLAT 168-38 B,PARCEL 27-A,3012,01,PA,33067,,,,,,
48410216,2,TROIA PLAT 173-193 B,LOT 121A,3012,67,PA,33067,,,,,,
48410217,3,BARTOLIC PLAT 175-16 B,LOT 72B & SURVEY AFF REC IN,3012,00,PA,33067,,,,,,
48410301,93,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 3-48-41,3012,00,PA,33067,,,,,,
48410302,32,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 3-48-41,3012,69,PA,33067,,,,,,
48410303,17,RIVERSIDE ACRES 132-6 B,LOT 4,3012,01,PA,330675014,,,,,,
48410304,1,SAULS' PLAT 136-26 B,"PARCEL ""A""",3012,01,PA,330672503,,,,,,
48410305,5,THE BREWER'S PLAT 142-10 B,LOT 3 LESS S 15 FOR RD AS,3012,01,PA,33067,,,,,,
48410306,62,TALL PINES 152-30 B,LOT 7 BLK C,3012,01,PA,33067,,,,,,
48410307,60,TALL PINES NORTH 154-9 B,PARCEL C,3012,09,PA,33067,,,,,,
48410308,1,HOME ACRES 158-41 B,PARCEL A LESS E 7.05,3012,63,PA,33067,,,,,,
48410309,1,PLEASURE ACRES 162-30 B,LOTS 1 & 2,3012,63,PA,33067,,,,,,
48410311,137,PINEHURST WOODS 166-14 B,LOT 11 BLK A,3012,01,PA,33067,,,,,,
48410312,20,IN THE PINES 167-13 B,LOT 13,3012,01,PA,33067,,,,,,
48410313,1,WILLOW ACRES 169-36 B,PARCEL A,3012,01,PA,330671008,,,,,,
48410314,6,LANDMARK RANCHES 170-184 B,LOT 2,3012,01,PA,33067,,,,,,
48410315,12,PARKLAND MAGIC 171-17 B,LOT 9,3012,01,PA,33067,,,,,,
48410316,2,HOECHOKA HAMMOCK REPLAT,173-197 B,3012,72,PA,330671700,,,,,,
48410317,2,ESTATES OF TROTTERS EAST,174-21 B,3012,67,PA,33067,,,,,,
48410318,4,ESTATES OF TROTTERS WEST,174-25 B,3012,94,PA,33067,,,,,,
48410319,4,RAYEL ESTATES PLAT 1 174-194 B,PARCEL B (PRIVATE ROAD),3012,09,PA,33067,,,,,,
48410320,2,RAYEL ESTATES PLAT 2 175-2 B,LOT 1,3012,00,PA,33067,,,,,,
48410321,2,RAYEL ESTATES PLAT 3 175-6 B,LOT 1,3012,01,PA,33067,,,,,,
48410322,5,BREWER PLAT TWO 175-53 B,LOT 4,3012,01,PA,33067,,,,,,
48410400,11,4-48-41,POR IN NE 1/4 DESC AS:BEG AT NE,3012,94,PA,33067,,,,,,
48410401,275,THE LANDINGS OF PARKLAND,137-22 B,3012,01,PA,330761827,,,,,,
48410402,194,MEADOW RUN 151-6 B,LOT 3 BLK E,3012,01,PA,330762330,,,,,,
48410403,101,MEADOW RUN WEST 155-20 B,LOT 5 BLK C,3012,01,PA,330762351,,,,,,
48410404,313,FOX RIDGE 157-8 B,LOT 38 BLK E,3012,01,PA,33076,,,,,,
48410405,2,PARKLAND HEIGHTS 158-12 B,PARCEL B,3012,95,PA,33067,,,,,,
48410406,54,WATERS EDGE AT PARKLAND,161-17 B,3012,01,PA,33076,,,,,,
48410407,4,MEADOW PARK 162-7 B,"PARCEL C,PARCEL D, PARCEL E",3012,94,PA,33067,,,,,,
48410408,2,PARKLAND MUNICIPAL CENTER,162-44 B,3012,89,PA,330672500,,,,,,
48410409,2,PARKLAND COMMONS 167-48 B,PARCEL A,3012,74,PA,33076,,,,,,
48410501,33,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 5-48-41,3012,94,PA,33076,,,,,,
48410502,7,SAWGRASS CENTER 135-18 B,"PART OF PARCEL A DESC'D AS,BEG",2812,72,CS,33076,,,,,,
48410503,2,SCHOOL SITE 3010,138-16 B,3012,83,PA,33076,,,,,,
48410504,691,PARKLAND ISLES 164-42 B,LOT 20 BLK A,3012,01,PA,33076,,,,,,
48410505,8,HERON BAY PLAZA 164-5 B,POR OF PAR A & F DESC'D AS:,2812,23,CS,33076,,,,,,
48410506,7,CRC TWO 164-16 B,PARCEL A LESS R/W DESC IN OR,2812,03,CS,33076,,,,,,
48410507,2,SCHOOL SITE D-6 168-37 B,PARCEL A,3012,83,PA,330764400,,,,,,
48410509,1,DOUGLAS WEST 170-97 B,PARCEL A,3012,83,PA,330761666,,,,,,
48410510,5,HERON BAY COMMERCIAL 170-76 B,PORTION PARCEL A DESC AS COMM AT,2812,23,CS,33076,,,,,,
48410511,3,HERON BAY COMMERCIAL 170-76 B,PORTION PARCEL A DESC AS:COMM AT,2812,18,CS,33076,,,,,,
484105AA,39,HERON BAY CORPORATE CENTER I,COMM CONDO UNIT 102,2812,18,CS,33076,,,,,,
48410600,19,6-48-41,POR OF SE1/4 DESC AS BEG AT SE,2812,94,CS,33076,,,,,,
48410601,19,HERON BAY ONE 159-34 B,PARCEL C LESS COMM NW COR SW1/4,2812,09,CS,33076,,,,,,
48410602,164,HERON BAY TWO 159-39 B,LOT 9 BLK A,2812,01,CS,33076,,,,,,
48410603,5,HERON BAY THREE 159-41 B,PARCEL A-1,2812,09,CS,33076,,,,,,
48410604,8,HERON BAY FOUR 160-1 B,PARCEL Q,2812,09,CS,33076,,,,,,
48410605,81,HERON BAY FIVE 164-37 B,LOT 1 BLK A,3012,01,PA,33076,,,,,,
48410606,110,HERON BAY SEVEN & EIGHT 165-18 B,LOT 16 BLK D,3012,01,PA,33076,,,,,,
48410607,70,HERON BAY FOUR 160-1 B,POR PAR B DESC AS COMM SW COR,2812,01,CS,33076,,,,,,
48410608,61,HERON BAY THREE 159-41 B,POR PAR A DESC AS COMM NW COR,2812,01,CS,33076,,,,,,
48410609,58,HERON BAY FOUR 160-1 B,POR PAR E DESC AS COMM SW COR,2812,01,CS,33076,,,,,,
48410610,149,HERON BAY FOUR 160-1 B,POR PAR C DESC AS COMM AT MOST,2812,01,CS,33076,,,,,,
48410611,34,HERON BAY SIX 167-16 B,LOT 12,3012,01,PA,33076,,,,,,
48410612,2,HERON BAY SOUTH 167-44 B,PARCEL B (CANAL),2812,95,CS,33076,,,,,,
48410613,116,HERON BAY FOUR 160-1 B,POR PAR F DESC AS COMM SE COR,2812,01,CS,33076,,,,,,
48410614,82,HERON BAY FOUR 160-1 B,POR PAR D DESC AS COMM S COR OF,2812,01,CS,33067,,,,,,
48410615,411,HERON BAY EAST 169-105 B,LOT 9 BLK C,3012,01,PA,33076,,,,,,
48410616,179,HERON BAY SOUTH 167-44 B,"PART OF PARCEL A DESC'D AS,COMM",2812,01,CS,33076,,,,,,
48410617,90,HERON BAY COMMERCIAL 170-76 B,PORTION PARCEL A DESC AS:COMM SW,2812,01,CS,33076,,,,,,
48410701,11,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 7-48-41,2812,94,CS,33076,,,,,,
48410702,5,WYNDHAM LAKES NORTH,158-23 B,2812,95,CS,33076,,,,,,
48410703,2,WINDSOR SQUARE 158-26 B,PARCEL B LESS POR DES AS:COMM,2812,11,CS,33076,,,,,,
48410704,97,WYNDHAM LAKES CENTRAL,159-46 B,2812,01,CS,330763514,,,,,,
48410705,5,WYNDHAM LAKES EAST 159-50 B,PARCEL E DEDICATED PER PLAT FOR,2812,94,CS,33076,,,,,,
48410706,115,WYNDHAM CIRCLE 157-9 B,POR PAR A DESC AS COMM MOST ELY,2812,01,CS,330763216,,,,,,
48410707,256,WYNDHAM LAKES WEST,160-43 B,2812,01,CS,33076,,,,,,
48410708,138,WYNDHAM LAKES NORTH 158-23 B,POR PAR E DESC AS COMM SE COR,2812,01,CS,330763238,,,,,,
48410709,1,WYNDHAM LAKES SOUTH 161-33 B,"PT OF NSID CANAL C-5 DESC'D AS,",2812,95,CS,33076,,,,,,
48410710,165,WYNDHAM LAKES NORTH 158-23 B,POR PAR C;DESC AS COMM MOST NLY,2812,01,CS,33076,,,,,,
48410711,1,WYNDHAM LAKES PLAZA 163-21 B,"PARCEL B, WINDSOR SQUARE 158-26B",2812,94,CS,33076,,,,,,
48410712,90,WYNDHAM LAKES NORTH 158-23 B,POR PAR A DESC AS COMM NE COR,2812,01,CS,330763644,,,,,,
48410713,122,WYNDHAM LAKES NORTH 158-23 B,POR PAR B DESC AS COMM SE COR,2812,01,CS,33076,,,,,,
48410714,92,WYNDHAM LAKES NORTH 158-23 B,POR PAR D DESC AS COMM NW COR,2812,01,CS,330763637,,,,,,
48410715,111,WYNDHAM LAKES CENTRAL 159-46 B,POR PAR A DESC AS COMM NW COR,2812,01,CS,33076,,,,,,
48410716,78,WYNDHAM LAKES EAST 159-50 B,POR PAR A DESC AS COMM AT MOST,2812,01,CS,33076,,,,,,
48410717,167,WYNDHAM HEIGHTS 158-5 B,POR PAR A DESC AS COMM NW COR,2812,01,CS,33076,,,,,,
48410718,108,WYNDHAM LAKES CENTRAL 159-46 B,POR PAR C DESC AS COMM AT MOST,2812,01,CS,33076,,,,,,
48410719,91,WYNDHAM LAKES SOUTH 161-33 B,POR PAR A DESC AS COMM AT,2812,01,CS,33076,,,,,,
48410720,127,WYNDHAM LAKES EAST 159-50 B,POR PAR B DESC AS COMM SE COR,2812,01,CS,33076,,,,,,
48410722,149,WYNDHAM LAKES PLAZA 163-21 B,PORTION OF PARCEL A DESC AS COMM,2812,01,CS,33076,,,,,,
48410800,15,8-48-41,STRIP OF LAND 85 DESC AS COMM AT,2812,95,CS,33076,,,,,,
48410801,2,SCHOOL SITE 3110,140-13 B,2812,83,CS,330762519,,,,,,
48410802,563,KENSINGTON 146-39 B,LOT 24 BLK T,2812,01,CS,33076,,,,,,
48410803,2,KENSINGTON SQUARE 147-4 B,"PARCEL A LESS PART DESC'D AS,BEG",2812,11,CS,33076,,,,,,
48410804,4,BROOKSIDE SQUARE 147-5 B,POR OF PAR A DESC AS BEG AT SW,2812,16,CS,33076,,,,,,
48410805,121,KENSINGTON NORTH 151-25 B,LOT 6 BLK C,2812,01,CS,330763103,,,,,,
48410807,2,KENSINGTON MANOR 155-49 B,PARCEL B,2812,95,CS,33076,,,,,,
48410808,87,KENSINGTON 146-39 B,"POR PAR ""B"" DESC AS COMM SE COR",2812,01,CS,33076,,,,,,
48410809,64,KENSINGTON 146-39 B,"POR PAR ""D"" DESC AS COMM SW COR",2812,01,CS,330762123,,,,,,
48410810,10,WYNDHAM CIRCLE 157-9 B,PARCEL C (SCHOOL SITE),2812,83,CS,330763100,,,,,,
48410811,178,KENSINGTON SOUTH 155-15 B,POR PAR A DESC AS COMM NE COR,2812,01,CS,330762137,,,,,,
48410812,15,WYNDHAM HEIGHTS 158-5 B,PARCEL F LESS:COMM NE COR PAR F,2812,11,CS,33076,,,,,,
48410813,139,KENSINGTON 146-39 B,"POR PAR ""C"" DESC AS COMM SE COR",2812,01,CS,330762156,,,,,,
48410814,73,KENSINGTON 146-39 B,POR PAR A DESC AS COMM NE COR,2812,01,CS,33076,,,,,,
48410815,70,WYNDHAM CIRCLE 157-9 B,POR PAR B DESC AS COMM SE COR,2812,01,CS,330763211,,,,,,
48410816,135,KENSINGTON MANOR 155-49 B,POR PAR A DESC AS COMM AT SW COR,2812,01,CS,33076,,,,,,
48410901,19,FLA FRUIT LANDS CO SUB 2,1-102 PB 9-48-41,2812,95,CS,33076,,,,,,
48410902,4,NORTH SPRINGS UTILITY SITE,111-28 B,2812,87,CS,33076,,,,,,
48410903,424,NORTH SPRINGS 132-38 B,LOT 1 BLK A,2812,01,CS,33076,,,,,,
48410904,1,SPRING LAKE AT CORAL SPRINGS SEC,"SEC 9, 134-43 B",2812,94,CS,33076,,,,,,
48410905,68,NORTH ADDITIONS 137-35 B,LOT 2 BLK B,2812,01,CS,330762475,,,,,,
48410906,366,BROOKSIDE 139-3 B,LOT 3 BLK F,2812,01,CS,330761751,,,,,,
48410907,59,SPRINGS POINTE 139-24 B,LOT 41 BLK B,2812,01,CS,330762485,,,,,,
48410908,96,NORTH SPRINGS COURT 143-45 B,LOT 4 BLK A,2812,01,CS,330762495,,,,,,
48410909,85,WEST VIEW ESTATES 145-9 B,LOT 5 BLK B,2812,01,CS,330762633,,,,,,
48410910,6,NORTH SPRINGS PLAZA 145-18 B,PORTION OF PARCEL A DESC AS:COMM,2812,22,CS,33076,,,,,,
48410911,19,NORTH SPRINGS ADDITION 145-37 B,LOT 16,2812,01,CS,33076,,,,,,
48410912,10,WESTVIEW PLAZA 146-32 B,POR OF PAR A DESC AS:COMM NE COR,2812,21,CS,33076,,,,,,
48410913,89,WESTVIEW VILLAGE 147-16 B,LOT 3 BLK D,2812,01,CS,33076,,,,,,
48410914,5,NORTH HILLS PLAZA 149-17 B,PARCEL C LESS POR DESC AS:COMM,2812,16,CS,33076,,,,,,
48410915,36,NORTH SPRINGS 132-38 B,A PORTION TRACT A DESC AS:COMM,2812,01,CS,330762631,,,,,,
48410916,121,BROOKSIDE NORTH 154-39 B,LOT 34,2812,01,CS,330761775,,,,,,
48410917,1,WESTVIEW VILLAGE ADDITION,159-27 B,2812,95,CS,33076,,,,,,
48410918,1,CITY OF CORAL SPRINGS NORTH,COMMUNITY PARK 160-11 B,2812,82,CS,33076,,,,,,
48410919,1,CITY OF CORAL SPRINGS PARK NO 3,160-12 B,2812,82,CS,33076,,,,,,
48410920,232,WESTVIEW VILLAGE ADDITION,159-27 B,2812,01,CS,330762834,,,,,,
484109AA,272,CITATION WAY CONDO,UNIT 415 BLDG 4,2812,04,CS,33076,,,,,,
48411000,10,10-48-41,"COMM AT SE COR OF SEC 10,WLY",2812,94,CS,33067,,,,,,
48411001,734,PINE RIDGE 112-37 B,LOT 3 BLK G,2812,01,CS,330671954,,,,,,
48411002,1,F P & L REMSBERG SUBSTATION,114-29 B,2812,91,CS,33067,,,,,,
48411003,4,PINE RIDGE SQUARE 122-44 B,PARCEL A,2812,16,CS,33067,,,,,,
48411004,107,PINE RIDGE NORTH 127-29 B,LOT 14 BLK A,2812,01,CS,330672874,,,,,,
48411005,75,PINE RIDGE VILLAS 129-17 B,LOT 17 BLK B,2812,01,CS,33067,,,,,,
48411006,24,PINE RIDGE AMENDED 129-18 B,LOT 1 BLK A,2812,01,CS,330671840,,,,,,
48411007,115,RIDGEVIEW 130-6 B,LOT 4 BLK D,2812,01,CS,33067,,,,,,
48411008,2,RIDGEVIEW PLAZA 132-16 B,POR OF UNIVERSITY DR & WESTVIEW,2812,94,CS,33067,,,,,,
48411010,6,PARK RIDGE PLAZA 134-9 B,A POR OF PAR A DESC AS: COMM AT,2812,94,CS,33067,,,,,,
48411011,1,PINE RIDGE SOUTH ADDITION,138-32 B,2812,94,CS,33067,,,,,,
48411012,1,RIDGEVIEW CROSSING 145-35 B,12 FT ADD'L R/W IS HEREBY,2812,94,CS,33076,,,,,,
48411013,4,PINE GROVE PLAZA 147-36 B,"PART OF PARCEL A DESC'D AS,COMM",2812,17,CS,33067,,,,,,
48411014,45,PINE RIDGE 112-37 B,"PARCEL ""A"" LESS LOTS 1 THRU 44",2812,09,CS,33067,,,,,,
48411015,27,RIDGEVIEW CROSSING REPLAT,157-48 B,2812,01,CS,33076,,,,,,
48411016,122,PINE RIDGE SOUTH 133-16 B,POR PAR C DESC AS COMM SE COR,2812,01,CS,330673403,,,,,,
48411017,32,RIDGEVIEW PLAZA 132-16 B,POR OF PARCEL B DESC AS COMM NE,2812,17,CS,33067,,,,,,
484110AA,39,CORAL SUN TOWNHOMES CONDO,UNIT 305 PHASE 3 BLDG K,2812,04,CS,33067,,,,,,
484110AB,15,CORAL SUN TOWNHOMES CONDO,UNIT 801 PHASE 8 BLDG G,2812,04,CS,33067,,,,,,
484110AC,198,GRAND OASIS CONDO,UNIT 203 BLDG A-5 AKA 5741,2812,04,CS,33067,,,,,,
484110AD,121,CORAL SPRINGS PROFESSIONAL,CAMPUS SUB-ASSOCIATION II,2812,18,CS,33067,,,,,,
484110BA,352,EDGEWATER CONDO,UNIT 106 BLDG 5,2812,04,CS,33067,,,,,,
48411101,118,FLA FRUIT LANDS CO SUB NO 2,1-102 PB 11-48-41,3012,69,PA,33067,,,,,,
48411102,3,OLORI PLAT 106-12 B,LOT 1,3012,01,PA,330674144,,,,,,
48411103,1,CORTESE PLAT 106-32 B,PARCEL A LESS COMM SW COR OF,3012,01,PA,330674150,,,,,,
48411104,201,WHISPERING WOODS 118-25 B,LOT 182,2812,01,CS,330672011,,,,,,
48411105,19,WHISPERING WOODS ESTATES,124-30 B,2812,01,CS,330672000,,,,,,
48411106,183,HIDDEN HAMMOCKS ESTATES 134-50 B,LOT 50 BLK D,2812,01,CS,33071,,,,,,
48411107,2,PICONE SOUTH 155-50 B,PARCEL A,3012,01,PA,33067,,,,,,
48411108,5,WHISPERING WOODS PLAZA 158-50 B,PARCEL B,2812,82,CS,33067,,,,,,
484111AA,86,WHISPERING WOODS CENTER,COMM CONDO,2812,18,CS,33067,,,,,,
48411200,1,12-48-41,E 50 FT OF SEC 12-48-41,2812,94,CS,33065,,,,,,
48411202,106,BUTLER FARMS SEC ONE 116-36B,LOT 22 BLK A,2812,01,CS,330672100,,,,,,
48411203,559,BUTLER FARMS SECTION TWO,118-49 B,2812,01,CS,330672143,,,,,,
48411204,269,CORAL CREEK 146-6 B,LOT 3 BLK J,2812,01,CS,33073,,,,,,
48411205,89,CORAL CREEK 146-6 B,POR PAR L-1 & PAR A DESC AS BEG,2812,09,CS,33067,,,,,,
48411206,29,CORAL CREEK REPLAT NO. 1,155-26 B,2812,01,CS,330674013,,,,,,
48411207,45,CORAL CREEK REPLAT NO. 2,156-2 B,2812,01,CS,33067,,,,,,
48411208,120,CORAL CREEK REPLAT NO 3,160-25 B,2812,01,CS,33067,,,,,,
48411210,256,CORAL CREEK REPLAT NO 5,169-21 B,2812,01,CS,33067,,,,,,
484112AA,26,CORAL CREEK PLAZA COMM CONDO,UNIT 26 BLDG A,2812,16,CS,33073,,,,,,
48411300,11,13-48-41,"COMM AT NW COR OF SEC 13,S 55.02",2812,82,CS,33067,,,,,,
48411301,328,TURTLE RUN 131-12 B,PARCEL X,2812,94,CS,33067,,,,,,
48411302,68,TURTLE RUN,PARCEL G 137-7 B,2812,01,CS,33067,,,,,,
48411303,6,CORAL SPRINGS GATE 140-9 B,PORTION PARCEL B DESC AS COMM AT,2812,28,CS,33063,,,,,,
48411304,5,TURTLE RUN-FIRST ADD'N 143-17 B,"PARCEL A LESS ""SIGN PARCEL ""AS",2812,11,CS,33067,,,,,,
48411306,129,TURTLE RUN PARCEL N-1 REPLAT,156-34 B,2812,01,CS,33065,,,,,,
48411307,124,TURTLE RUN PARCEL J-1 REPLAT,158-43 B,2812,01,CS,330673217,,,,,,
48411308,9,SEVEN K'S PLAT 163-11 B,POR OF PAR 1 & 2 DESC AS COMM AT,2812,16,CS,33063,,,,,,
48411309,1,SAMPLE ROAD/441 PARTNERS PLAT,163-31 B,2812,94,CS,33063,,,,,,
484113AA,334,CYPRESS POINTE AT CORAL SPRINGS,CONDO,2812,04,CS,33067,,,,,,
484113AB,222,EL-AD POINCIANA CONDO,UNIT 203 BLDG 10,2812,04,CS,33067,,,,,,
48411400,12,14-48-41,W 1200 OF E 1600 OF S 1452 OF,2812,83,CS,33063,,,,,,
48411401,568,CORAL SPRINGS SUB NO 1 59-30 B,LOT 13 BLK E,2812,08,CS,33065,,,,,,
48411402,2,CORAL SPRINGS SUB NO 1,RESUB OF PAR 3 PB 63-1 B,2812,82,CS,33065,,,,,,
48411403,14,"CORAL SPRINGS,SAMPLE ROAD",COMMERCIAL 63-35 B,2812,94,CS,33065,,,,,,
48411404,279,THE DELLS 64-40 B,LOT 43 BLK D,2812,01,CS,330652024,,,,,,
48411405,11,CORAL SPRINGS COMMERCIAL 65-34 B,LOT 1,2812,11,CS,33065,,,,,,
